id,kind,user_id,status,payload,result,error,attempts,available_at,locked_at,locked_by,created_at,updated_at
1824,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 2}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 3, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 11, ""requeued_job_id"": 1829}",,1,2026-03-16 16:02:41.469699,,,2026-03-16 16:02:32.473784,2026-03-16 16:02:42.43926
1825,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 1}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": null, ""poll_attempt"": 2, ""avatar_status"": ""Submitting"", ""delay_seconds"": 9, ""requeued_job_id"": 1827}",,1,2026-03-16 16:02:40.203467,,,2026-03-16 16:02:33.207809,2026-03-16 16:02:41.002739
1826,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 3}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 4, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 13, ""requeued_job_id"": 1833}",,1,2026-03-16 16:02:50.994846,,,2026-03-16 16:02:40.001943,2026-03-16 16:02:51.473683
1827,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 2}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 3, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 11, ""requeued_job_id"": 1832}",,1,2026-03-16 16:02:49.958769,,,2026-03-16 16:02:40.962475,2026-03-16 16:02:50.822266
1828,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 4}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 5, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 15, ""requeued_job_id"": 1835}",,1,2026-03-16 16:02:53.995814,,,2026-03-16 16:02:41.000223,2026-03-16 16:02:55.207584
1829,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 3}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 4, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 13, ""requeued_job_id"": 1834}",,1,2026-03-16 16:02:53.383187,,,2026-03-16 16:02:42.387417,2026-03-16 16:02:53.683016
1830,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1836}",,1,2026-03-16 16:03:00.242674,,,2026-03-16 16:02:45.2451,2026-03-16 16:03:01.570998
1831,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1837}",,1,2026-03-16 16:03:00.511892,,,2026-03-16 16:02:45.514426,2026-03-16 16:03:01.870446
1832,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 3}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 4, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 13, ""requeued_job_id"": 1838}",,1,2026-03-16 16:03:01.764213,,,2026-03-16 16:02:50.76827,2026-03-16 16:03:02.191296
1833,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 4}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 5, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 15, ""requeued_job_id"": 1839}",,1,2026-03-16 16:03:04.409565,,,2026-03-16 16:02:51.414894,2026-03-16 16:03:05.925898
1834,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 4}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 5, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 15, ""requeued_job_id"": 1840}",,1,2026-03-16 16:03:06.634236,,,2026-03-16 16:02:53.637542,2026-03-16 16:03:08.330022
1835,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1841}",,1,2026-03-16 16:03:10.134448,,,2026-03-16 16:02:55.138776,2026-03-16 16:03:10.648622
1836,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 7, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 19, ""requeued_job_id"": 1843}",,1,2026-03-16 16:03:18.518427,,,2026-03-16 16:03:01.522657,2026-03-16 16:03:19.189981
1837,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 7, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 19, ""requeued_job_id"": 1844}",,1,2026-03-16 16:03:18.815968,,,2026-03-16 16:03:01.819758,2026-03-16 16:03:19.618067
1838,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 4}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 5, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 15, ""requeued_job_id"": 1842}",,1,2026-03-16 16:03:15.137915,,,2026-03-16 16:03:02.141662,2026-03-16 16:03:16.154449
1839,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1845}",,1,2026-03-16 16:03:20.871611,,,2026-03-16 16:03:05.875813,2026-03-16 16:03:21.970078
1840,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1846}",,1,2026-03-16 16:03:23.273558,,,2026-03-16 16:03:08.276754,2026-03-16 16:03:24.346324
1841,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 7, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 19, ""requeued_job_id"": 1847}",,1,2026-03-16 16:03:27.588583,,,2026-03-16 16:03:10.592728,2026-03-16 16:03:28.439959
1842,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 5}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 6, ""avatar_status"": ""RateLimited"", ""delay_seconds"": 17, ""requeued_job_id"": 1848}",,1,2026-03-16 16:03:31.104234,,,2026-03-16 16:03:16.107923,2026-03-16 16:03:32.568334
1843,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 7}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""Azure avatar create was rate-limited with 429. Retry after 19 seconds."", ""poll_attempt"": 8, ""avatar_status"": ""Running"", ""delay_seconds"": 21, ""requeued_job_id"": 1850}",,1,2026-03-16 16:03:38.108618,,,2026-03-16 16:03:19.114562,2026-03-16 16:03:39.178927
1844,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 7}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": null, ""poll_attempt"": 8, ""avatar_status"": ""Submitting"", ""delay_seconds"": 21, ""requeued_job_id"": 1849}",,1,2026-03-16 16:03:38.557061,,,2026-03-16 16:03:19.560989,2026-03-16 16:03:38.901142
1845,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": null, ""poll_attempt"": 7, ""avatar_status"": ""Running"", ""delay_seconds"": 19, ""requeued_job_id"": 1851}",,1,2026-03-16 16:03:38.9157,,,2026-03-16 16:03:21.919604,2026-03-16 16:03:39.808846
1846,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": null, ""poll_attempt"": 7, ""avatar_status"": ""Running"", ""delay_seconds"": 19, ""requeued_job_id"": 1852}",,1,2026-03-16 16:03:41.277818,,,2026-03-16 16:03:24.283703,2026-03-16 16:03:42.324546
1847,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 7}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 8, ""avatar_status"": ""Failed"", ""delay_seconds"": 21, ""requeued_job_id"": 1853}",,1,2026-03-16 16:03:47.388747,,,2026-03-16 16:03:28.392723,2026-03-16 16:03:51.784417
1848,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 6}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 7, ""avatar_status"": ""Failed"", ""delay_seconds"": 19, ""requeued_job_id"": 1854}",,1,2026-03-16 16:03:49.516108,,,2026-03-16 16:03:32.519627,2026-03-16 16:03:53.857382
1849,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 8}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 9, ""avatar_status"": ""Failed"", ""delay_seconds"": 23, ""requeued_job_id"": 1856}",,1,2026-03-16 16:03:59.850717,,,2026-03-16 16:03:38.854227,2026-03-16 16:04:00.207559
1850,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 8}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 9, ""avatar_status"": ""Failed"", ""delay_seconds"": 23, ""requeued_job_id"": 1857}",,1,2026-03-16 16:04:00.074997,,,2026-03-16 16:03:39.079112,2026-03-16 16:04:00.565762
1851,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 7}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 8, ""avatar_status"": ""Failed"", ""delay_seconds"": 21, ""requeued_job_id"": 1855}",,1,2026-03-16 16:03:58.745753,,,2026-03-16 16:03:39.74965,2026-03-16 16:03:59.081897
1852,assessment_completion_summary_media,,done,"{""run_id"": 493, ""trigger"": ""results_view"", ""user_id"": 469, ""poll_attempt"": 7}","{""ok"": true, ""text"": ""Julian, well done for completing your HealthSense check-in today. Your overall score is 72, which shows you’ve already built some strong habits. The area most likely holding you back a little is resilience, while a real strength for you is your training, especially your consistent cardio. Your plan will focus mainly on boosting resilience by adding more positive connection into your week. To start, choose one simple thing: plan one meaningful catch-up with a friend or colleague in the next few days. I’m here with you as you build on this, step by step."", ""run_id"": 493, ""pending"": true, ""audio_url"": ""https://healthsense-mear.onrender.com/reports/469/assessment_493_completion_summary.mp3"", ""avatar_url"": null, ""avatar_error"": ""[Errno 13] Permission denied: '/var/data'"", ""poll_attempt"": 8, ""avatar_status"": ""Failed"", ""delay_seconds"": 21, ""requeued_job_id"": 1858}",,1,2026-03-16 16:04:01.26704,,,2026-03-16 16:03:42.27109,2026-03-16 16:04:02.178863
