id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
243,81,increase_protein,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:36:53.364487,2026-02-23 14:36:53.367849
244,82,strength_sessions_weekly,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:37:17.307315,2026-02-23 14:37:17.307319
245,83,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:37:37.35564,2026-02-23 14:37:37.355645
246,83,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:37:37.367431,2026-02-23 14:37:37.367435
247,83,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:37:37.378618,2026-02-23 14:37:37.378621
248,84,bedtime_consistency,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:37:39.957231,2026-02-23 14:37:39.957235
249,84,sleep_7plus_nights,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:37:39.970936,2026-02-23 14:37:39.970941
250,84,wake_refreshed_nights,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights/week,nights/week,5,6,,5,,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:37:39.984818,2026-02-23 14:37:39.984821
251,85,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:38:58.71881,2026-02-23 14:38:58.718814
252,85,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,L/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:38:58.72977,2026-02-23 14:38:58.729774
253,85,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:38:58.74051,2026-02-23 14:38:58.740513
254,86,strength_sessions_per_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:39:22.053178,2026-02-23 14:39:22.053183
255,86,progressive_strength_sessions,Increase strength sessions from 1 sessions/week to 2 sessions/week.,progressive sessions,sessions/week,1,2,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:39:22.067666,2026-02-23 14:39:22.067671
256,87,emotional_regulation,Increase emotional regulation practice from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:39:33.062548,2026-02-23 14:39:33.062554
257,87,stress_recovery,Increase stress-recovery techniques from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:39:33.074169,2026-02-23 14:39:33.074173
258,87,support_openness,Increase support/openness actions from 5 days/week to 6 days/week.,days/week,days/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:39:33.086145,2026-02-23 14:39:33.08615
259,88,consistent_bedtimes,Increase consistent bedtimes from 5 nights/week to 6 nights/week.,consistent bedtimes,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:39:40.518833,2026-02-23 14:39:40.518839
260,88,seven_plus_hours,Increase nights with 7+ hours sleep from 5 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:39:40.530257,2026-02-23 14:39:40.530263
261,88,wake_refreshed,Increase nights waking refreshed from 5 nights/week to 6 nights/week.,nights waking refreshed,nights/week,5,6,,5,71.42857142857143,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:39:40.540818,2026-02-23 14:39:40.540824
262,89,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,portions/day,portions/day,1,3,,1,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:40:31.858207,2026-02-23 14:40:31.858212
263,89,daily_hydration_l,Increase daily hydration from 1 L/day to 2 L/day.,L/day,L/day,1,2,,1,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:40:31.872444,2026-02-23 14:40:31.872449
264,89,processed_food_portions,Reduce processed food intake from 4 portions/day to 2 portions/day.,portions/day,portions/day,4,2,,4,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:40:31.884742,2026-02-23 14:40:31.884766
265,90,strength_sessions_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:40:57.595826,2026-02-23 14:40:57.59586
266,90,mobility_sessions_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:40:57.607159,2026-02-23 14:40:57.607164
267,91,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 6 days/week.,days/week,days/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:41:11.586648,2026-02-23 14:41:11.586653
268,91,stress_recovery_techniques,Increase stress-recovery techniques from 4 days/week to 6 days/week.,days/week,days/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:41:11.597524,2026-02-23 14:41:11.597528
269,91,support_openness_actions,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:41:11.609428,2026-02-23 14:41:11.609432
270,92,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:41:19.109571,2026-02-23 14:41:19.109576
271,92,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:41:19.12288,2026-02-23 14:41:19.122886
272,92,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:41:19.135232,2026-02-23 14:41:19.135238
273,93,fruit_veg_portions,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:42:18.966972,2026-02-23 14:42:18.966975
274,93,daily_hydration_l,Increase daily hydration from 2 L/day to 2.5 L/day.,daily hydration,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:42:18.97764,2026-02-23 14:42:18.977644
275,93,processed_food_portions,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed food intake,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:42:18.987646,2026-02-23 14:42:18.987651
276,94,strength_sessions_per_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:42:41.482695,2026-02-23 14:42:41.482699
277,94,mobility_days_per_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,days/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:42:41.493928,2026-02-23 14:42:41.493932
278,95,emotional_regulation_days,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:42:45.209211,2026-02-23 14:42:45.209215
279,95,stress_recovery_days,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:42:45.219561,2026-02-23 14:42:45.219564
280,95,positive_connection_days,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-23 14:42:45.229618,2026-02-23 14:42:45.229621
281,96,consistent_bedtimes_nights,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:43:01.622907,2026-02-23 14:43:01.622911
282,96,nights_with_7plus_sleep,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:43:01.634117,2026-02-23 14:43:01.634121
283,96,refreshed_mornings_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:43:01.645502,2026-02-23 14:43:01.645506
284,97,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,fruit & vegetable portions,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:44:15.27593,2026-02-23 14:44:15.275935
285,97,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,daily hydration,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:44:15.293285,2026-02-23 14:44:15.293292
286,97,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein intake,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:44:15.307212,2026-02-23 14:44:15.307219
287,98,increase_strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:44:46.160647,2026-02-23 14:44:46.16065
288,98,boost_mobility_days,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility days,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:44:46.171939,2026-02-23 14:44:46.171942
289,99,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:44:46.929327,2026-02-23 14:44:46.929331
290,99,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:44:46.939267,2026-02-23 14:44:46.939271
291,99,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:44:46.948983,2026-02-23 14:44:46.948987
292,100,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:45:10.373314,2026-02-23 14:45:10.373319
293,100,sleep_duration_7h,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:45:10.386777,2026-02-23 14:45:10.386782
294,100,wake_refreshed,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:45:10.411916,2026-02-23 14:45:10.411922
295,101,daily_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,daily hydration (L/day),L/day,3.5,3.8,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:46:00.36432,2026-02-23 14:46:00.364324
296,101,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:46:00.375476,2026-02-23 14:46:00.375482
297,102,strength_sessions_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:46:25.49329,2026-02-23 14:46:25.493294
298,102,mobility_flexibility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:46:25.504371,2026-02-23 14:46:25.504377
299,103,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:46:55.215615,2026-02-23 14:46:55.215619
300,103,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:46:55.228184,2026-02-23 14:46:55.228188
301,103,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:46:55.240293,2026-02-23 14:46:55.240297
302,104,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:46:55.323701,2026-02-23 14:46:55.323707
303,104,sleep_7h_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:46:55.335269,2026-02-23 14:46:55.335274
304,104,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:46:55.347357,2026-02-23 14:46:55.347363
305,105,fruit_veg_daily_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:48:38.361335,2026-02-23 14:48:38.36134
306,105,daily_hydration_l,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:48:38.373242,2026-02-23 14:48:38.373246
307,105,limit_processed_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:48:38.384967,2026-02-23 14:48:38.384972
308,106,cardio_days_week,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:48:51.441416,2026-02-23 14:48:51.441421
309,106,strength_sessions_week,Increase strength sessions from 0 sessions/week to 1 sessions/week.,strength sessions,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:48:51.454495,2026-02-23 14:48:51.454501
310,106,mobility_days_week,Increase mobility/flexibility work from 1 sessions/week to 2 sessions/week.,mobility/flexibility work,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:48:51.46744,2026-02-23 14:48:51.467445
311,107,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:49:03.736057,2026-02-23 14:49:03.736061
312,107,stress_recovery_breaks,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:49:03.747497,2026-02-23 14:49:03.747501
313,107,positive_connection_actions,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-23 14:49:03.758499,2026-02-23 14:49:03.758503
314,108,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:49:12.003271,2026-02-23 14:49:12.003275
315,108,nights_7plus_hours,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:49:12.013935,2026-02-23 14:49:12.013938
316,108,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:49:12.023779,2026-02-23 14:49:12.023785
317,109,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit and vegetable portions,portions/day,3,4,,3,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:50:25.527691,2026-02-23 14:50:25.527697
318,109,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:50:25.539533,2026-02-23 14:50:25.539539
319,109,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food portions,portions/day,2,1,,2,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:50:25.552592,2026-02-23 14:50:25.552597
320,109,protein_portions_daily,Increase protein intake from 3 portions/day to 4 portions/day.,protein portions,portions/day,3,4,,3,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:50:25.563496,2026-02-23 14:50:25.563502
321,110,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:50:54.513302,2026-02-23 14:50:54.513306
322,110,stress_recovery_breaks,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:50:54.526765,2026-02-23 14:50:54.526769
323,110,support_openness_actions,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:50:54.539422,2026-02-23 14:50:54.539426
324,111,cardio_days_week,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,days/week,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-23 14:50:58.160509,2026-02-23 14:50:58.160514
325,111,mobility_days_week,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,days/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:50:58.170619,2026-02-23 14:50:58.170623
326,111,strength_sessions_week,Increase strength sessions from 1 sessions/week to 2 sessions/week.,sessions/week,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:50:58.180682,2026-02-23 14:50:58.180686
327,112,consistent_bedtime_nights,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:51:16.116509,2026-02-23 14:51:16.116514
328,112,nights_with_7plus_sleep,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:51:16.130484,2026-02-23 14:51:16.13049
329,112,nights_waking_refreshed,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:51:16.14346,2026-02-23 14:51:16.143465
330,113,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:52:15.226194,2026-02-23 14:52:15.226199
331,113,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,L/day,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:52:15.238541,2026-02-23 14:52:15.238545
332,113,processed_food_limit,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:52:15.250012,2026-02-23 14:52:15.250017
333,114,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:52:44.319933,2026-02-23 14:52:44.319937
334,114,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:52:44.337591,2026-02-23 14:52:44.337597
335,114,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:52:44.352966,2026-02-23 14:52:44.352979
336,115,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:52:55.393701,2026-02-23 14:52:55.393707
337,115,add_progressive_overload,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:52:55.403915,2026-02-23 14:52:55.403919
338,116,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,consistent bedtimes,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:53:08.960027,2026-02-23 14:53:08.960034
339,116,nights_with_7_plus_sleep,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:53:08.971766,2026-02-23 14:53:08.971773
340,116,nights_waking_refreshed,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:53:08.98811,2026-02-23 14:53:08.988116
341,117,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:54:14.101257,2026-02-23 14:54:14.101261
342,117,daily_hydration_l,Increase daily hydration from 2.5 L/day to 3 L/day.,L/day,L/day,2.5,3,,2.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:54:14.114132,2026-02-23 14:54:14.114136
343,117,reduce_processed_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:54:14.124583,2026-02-23 14:54:14.124587
344,117,protein_portions_day,Increase protein intake from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-23 14:54:14.134356,2026-02-23 14:54:14.134361
345,118,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,emotional regulation practice,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:54:36.289125,2026-02-23 14:54:36.289129
346,118,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,stress-recovery techniques,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-23 14:54:36.299424,2026-02-23 14:54:36.299429
347,118,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,support/openness actions,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-23 14:54:36.30911,2026-02-23 14:54:36.309113
348,119,strength_sessions_week,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:54:45.235159,2026-02-23 14:54:45.235164
349,119,focused_strength_session,Increase strength sessions from 0 sessions/week to 1 sessions/week.,sessions/week,sessions/week,0,1,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:54:45.246685,2026-02-23 14:54:45.24669
350,120,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-23 14:54:59.914938,2026-02-23 14:54:59.914941
351,120,sleep_7plus_nights,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-23 14:54:59.926682,2026-02-23 14:54:59.926687
352,120,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 6 nights/week.,nights/week,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-23 14:54:59.936234,2026-02-23 14:54:59.936237
353,121,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-23 14:55:55.210403,2026-02-23 14:55:55.210407
354,121,increase_daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-23 14:55:55.220727,2026-02-23 14:55:55.220731
355,121,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-23 14:55:55.230519,2026-02-23 14:55:55.230522
356,122,strength_sessions_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions/week,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-23 14:56:21.638059,2026-02-23 14:56:21.638064
357,122,mobility_sessions_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility sessions/week,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-23 14:56:21.716219,2026-02-23 14:56:21.716226
358,123,emotional_regulation_days,Increase emotional regulation practice from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-23 14:56:26.88641,2026-02-23 14:56:26.886414
