id,objective_id,kr_key,description,metric_label,unit,baseline_num,target_num,target_text,actual_num,score,weight,status,notes,created_at,updated_at
232,80,increase_strength_sessions,Increase strength sessions from 3 sessions/week to 4 sessions/week.,sessions/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:16:33.443354,2026-02-24 10:16:33.443359
233,81,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:16:40.242621,2026-02-24 10:16:40.242629
234,81,flexibility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:16:40.254372,2026-02-24 10:16:40.254378
235,82,fruit_veg_portions,Increase fruit & vegetable portions from 1 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,1,3,,1,20,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:16:48.107389,2026-02-24 10:16:48.107393
236,82,daily_hydration_litres,Increase daily hydration from 1 L/day to 2 L/day.,daily hydration,L/day,1,2,,1,25,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:16:48.120056,2026-02-24 10:16:48.12006
237,82,reduce_processed_food,Reduce processed food intake from 4 portions/day to 2 portions/day.,processed food intake,portions/day,4,2,,4,0,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:16:48.129851,2026-02-24 10:16:48.129856
238,82,protein_intake_step,Increase protein intake from 1 portions/day to 2 portions/day.,protein intake,portions/day,1,2,,1,20,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:16:48.14008,2026-02-24 10:16:48.140084
239,83,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:16:51.244525,2026-02-24 10:16:51.244529
240,83,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:16:51.258328,2026-02-24 10:16:51.258335
241,83,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:16:51.271018,2026-02-24 10:16:51.271023
242,84,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:16:52.318987,2026-02-24 10:16:52.318992
243,84,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:16:52.328676,2026-02-24 10:16:52.328681
244,84,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:16:52.338057,2026-02-24 10:16:52.338061
245,85,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:17:15.195245,2026-02-24 10:17:15.195249
246,85,stress_recovery_breaks,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:17:15.204631,2026-02-24 10:17:15.204635
247,85,support_openness_actions,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:17:15.21399,2026-02-24 10:17:15.213995
248,86,fruit_veg_portions,Increase fruit & vegetable portions from 2 portions/day to 3 portions/day.,fruit & vegetable portions,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:17:20.04196,2026-02-24 10:17:20.041966
249,86,daily_hydration,Increase daily hydration from 2 L/day to 2.5 L/day.,daily hydration,L/day,2,2.5,,2,50,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:17:20.051925,2026-02-24 10:17:20.051929
250,86,reduce_processed_food,Reduce processed food intake from 3 portions/day to 2 portions/day.,processed food intake,portions/day,3,2,,3,25,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:17:20.063619,2026-02-24 10:17:20.063626
251,86,protein_intake_step,Increase protein intake from 2 portions/day to 3 portions/day.,protein intake,portions/day,2,3,,2,40,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:17:20.075612,2026-02-24 10:17:20.075619
252,87,strength_sessions_per_week,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:17:23.727443,2026-02-24 10:17:23.727449
253,87,mobility_sessions_per_week,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:17:23.739222,2026-02-24 10:17:23.739227
254,88,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:17:34.010489,2026-02-24 10:17:34.010493
255,88,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:17:34.023108,2026-02-24 10:17:34.023113
256,88,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:17:34.035923,2026-02-24 10:17:34.035928
257,89,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:17:43.551902,2026-02-24 10:17:43.551907
258,89,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:17:43.562789,2026-02-24 10:17:43.562793
259,89,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:17:43.57544,2026-02-24 10:17:43.575445
260,90,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:17:45.35117,2026-02-24 10:17:45.351176
261,90,mobility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:17:45.361016,2026-02-24 10:17:45.361019
262,91,fruit_veg_portions,Increase fruit & vegetable portions from 4 portions/day to 5 portions/day.,portions/day,portions/day,4,5,,4,80,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:17:47.537527,2026-02-24 10:17:47.537531
263,91,daily_hydration,Increase daily hydration from 3 L/day to 3.5 L/day.,L/day,L/day,3,3.5,,3,75,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:17:47.546075,2026-02-24 10:17:47.546078
264,91,protein_portions,Increase protein intake from 4 portions/day to 4.5 portions/day.,portions/day,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:17:47.554502,2026-02-24 10:17:47.554505
265,91,processed_food_step,Reduce processed food intake from 1 portions/day to 0 portions/day.,processed food intake,portions/day,1,0,,1,75,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:17:47.563497,2026-02-24 10:17:47.563501
266,92,increase_daily_hydration,Increase daily hydration from 3.5 L/day to 3.8 L/day.,daily water (L),L/day,3.5,3.8,,3.5,87.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:18:11.21271,2026-02-24 10:18:11.212714
267,92,add_protein_portion_daily,Increase protein intake from 4 portions/day to 4.5 portions/day.,protein portions,portions/day,4,4.5,,4,80,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:18:11.224601,2026-02-24 10:18:11.224606
268,93,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,consistent bedtimes,nights/week,4,6,,4,57.14,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:18:14.149501,2026-02-24 10:18:14.149506
269,93,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:18:14.161838,2026-02-24 10:18:14.161844
270,93,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:18:14.173721,2026-02-24 10:18:14.173725
271,94,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:18:14.773395,2026-02-24 10:18:14.773399
272,94,mobility_sessions,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility work,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:18:14.782791,2026-02-24 10:18:14.782795
273,95,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:18:23.01434,2026-02-24 10:18:23.014344
274,95,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:18:23.024192,2026-02-24 10:18:23.024196
275,95,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:18:23.035243,2026-02-24 10:18:23.035248
276,96,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:18:35.999295,2026-02-24 10:18:35.999299
277,96,sleep_duration_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:18:36.00903,2026-02-24 10:18:36.009033
278,96,sleep_quality_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:18:36.019787,2026-02-24 10:18:36.019792
279,97,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:18:43.053779,2026-02-24 10:18:43.053783
280,97,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration (L/day),L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:18:43.065458,2026-02-24 10:18:43.065462
281,97,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food portions/day,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:18:43.077083,2026-02-24 10:18:43.077087
282,97,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:18:43.089489,2026-02-24 10:18:43.089496
283,98,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:18:46.050084,2026-02-24 10:18:46.050089
284,98,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:18:46.059865,2026-02-24 10:18:46.05987
285,98,support_openness,Increase support/openness actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:18:46.069395,2026-02-24 10:18:46.069399
286,99,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,consistent bedtimes,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:18:53.575369,2026-02-24 10:18:53.575376
287,99,sleep_7_plus_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights with 7+ hours sleep,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:18:53.586198,2026-02-24 10:18:53.586202
288,99,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights waking refreshed,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:18:53.59672,2026-02-24 10:18:53.596724
289,100,cardio_days,Increase cardio sessions from 1 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,1,3,,1,33.33333333333333,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 10:19:00.543032,2026-02-24 10:19:00.543036
290,100,strength_sessions,Increase strength sessions from 0 sessions/week to 1 sessions/week.,strength sessions,sessions/week,0,1,,0,0,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:19:00.55565,2026-02-24 10:19:00.555655
291,100,flexibility_days,Increase mobility/flexibility work from 1 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,1,3,,1,25,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:19:00.567408,2026-02-24 10:19:00.567413
292,101,cardio_sessions,Increase cardio sessions from 2 sessions/week to 3 sessions/week.,cardio sessions,sessions/week,2,3,,2,66.66666666666666,1,active,"{""concept_key"": ""cardio_frequency""}",2026-02-24 10:19:14.838401,2026-02-24 10:19:14.838406
293,101,strength_sessions,Increase strength sessions from 1 sessions/week to 2 sessions/week.,strength sessions,sessions/week,1,2,,1,25,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:19:14.848339,2026-02-24 10:19:14.848343
294,101,flexibility_sessions,Increase mobility/flexibility work from 2 sessions/week to 3 sessions/week.,mobility/flexibility work,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:19:14.857713,2026-02-24 10:19:14.857716
295,102,emotional_regulation,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:19:18.635217,2026-02-24 10:19:18.635221
296,102,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:19:18.646353,2026-02-24 10:19:18.646357
297,102,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:19:18.657857,2026-02-24 10:19:18.657862
298,103,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:19:18.675324,2026-02-24 10:19:18.67533
299,103,increase_daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:19:18.688229,2026-02-24 10:19:18.688233
300,103,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:19:18.700041,2026-02-24 10:19:18.700046
301,103,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:19:18.715058,2026-02-24 10:19:18.715063
302,104,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:19:23.517676,2026-02-24 10:19:23.51768
303,104,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:19:23.526691,2026-02-24 10:19:23.526694
304,104,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:19:23.5352,2026-02-24 10:19:23.535204
305,105,strength_sessions_weekly,Increase strength sessions from 3 sessions/week to 4 sessions/week.,strength sessions,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:19:41.914921,2026-02-24 10:19:41.914925
306,106,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:19:54.56725,2026-02-24 10:19:54.567256
307,106,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,litres/day,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:19:54.581792,2026-02-24 10:19:54.581798
308,106,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:19:54.593649,2026-02-24 10:19:54.593656
309,106,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:19:54.604888,2026-02-24 10:19:54.604894
310,107,emotional_regulation,Increase emotional regulation practice from 4 days/week to 6 days/week.,days/week,days/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:19:56.376781,2026-02-24 10:19:56.376787
311,107,stress_recovery,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:19:56.386458,2026-02-24 10:19:56.386463
312,107,optimism_perspective,Increase optimism/perspective drills from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""optimism_perspective""}",2026-02-24 10:19:56.395811,2026-02-24 10:19:56.395817
313,107,positive_connection,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:19:56.405015,2026-02-24 10:19:56.405019
314,108,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:19:59.663489,2026-02-24 10:19:59.663494
315,108,sleep_7plus_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:19:59.675306,2026-02-24 10:19:59.67531
316,108,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:19:59.686583,2026-02-24 10:19:59.686587
317,109,increase_fruit_veg,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,fruit & vegetable portions,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:20:19.21081,2026-02-24 10:20:19.210816
318,109,increase_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,daily hydration,L/day,2.5,3,,2.5,62.5,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:20:19.266153,2026-02-24 10:20:19.266158
319,109,reduce_processed_food,Reduce processed food intake from 2 portions/day to 1 portions/day.,processed food intake,portions/day,2,1,,2,50,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:20:19.321509,2026-02-24 10:20:19.321515
320,109,protein_intake_step,Increase protein intake from 3 portions/day to 4 portions/day.,protein intake,portions/day,3,4,,3,60,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:20:19.332979,2026-02-24 10:20:19.332985
321,110,emotional_regulation_practice,Increase emotional regulation practice from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:20:19.755124,2026-02-24 10:20:19.755128
322,110,stress_recovery_techniques,Increase stress-recovery techniques from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:20:19.765202,2026-02-24 10:20:19.765206
323,110,positive_connection_actions,Increase positive connection actions from 4 days/week to 5 days/week.,days/week,days/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:20:19.774353,2026-02-24 10:20:19.774357
324,111,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:20:24.619586,2026-02-24 10:20:24.619591
325,111,seven_hour_nights,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:20:24.631485,2026-02-24 10:20:24.631489
326,111,wake_refreshed_nights,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:20:24.642621,2026-02-24 10:20:24.642626
327,112,short_strength_sessions,Increase strength sessions from 0 sessions/week to 2 sessions/week.,days/week,sessions/week,0,2,,3,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:20:27.386543,2026-02-24 10:20:27.386549
328,113,consistent_bedtimes,Increase consistent bedtimes from 4 nights/week to 6 nights/week.,consistent bedtimes,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:20:48.075356,2026-02-24 10:20:48.075361
329,113,sleep_duration_nights,Increase nights with 7+ hours sleep from 4 nights/week to 6 nights/week.,nights with 7+ hours sleep,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:20:48.087035,2026-02-24 10:20:48.087038
330,113,sleep_quality_nights,Increase nights waking refreshed from 4 nights/week to 6 nights/week.,nights waking refreshed,nights/week,4,6,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:20:48.097802,2026-02-24 10:20:48.097806
331,114,emotional_regulation_days,Increase emotional regulation practice from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:20:50.337292,2026-02-24 10:20:50.337298
332,114,stress_recovery_days,Increase stress-recovery techniques from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""stress_recovery""}",2026-02-24 10:20:50.348854,2026-02-24 10:20:50.348861
333,114,positive_connection_days,Increase positive connection actions from 2 days/week to 4 days/week.,days/week,days/week,2,4,,2,28.57142857142857,1,active,"{""concept_key"": ""positive_connection""}",2026-02-24 10:20:50.362183,2026-02-24 10:20:50.362189
334,115,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,strength sessions,sessions/week,2,3,,2,,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:20:51.427467,2026-02-24 10:20:51.427472
335,115,flexibility_days,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,mobility/flexibility sessions,sessions/week,3,4,,3,,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:20:51.439473,2026-02-24 10:20:51.439477
336,116,fruit_veg_portions,Increase fruit & vegetable portions from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,,1,active,"{""concept_key"": ""fruit_veg""}",2026-02-24 10:20:53.915882,2026-02-24 10:20:53.915886
337,116,daily_hydration,Increase daily hydration from 2.5 L/day to 3 L/day.,L/day,L/day,2.5,3,,2.5,,1,active,"{""concept_key"": ""hydration""}",2026-02-24 10:20:53.92497,2026-02-24 10:20:53.924975
338,116,reduce_processed_portions,Reduce processed food intake from 2 portions/day to 1 portions/day.,portions/day,portions/day,2,1,,2,,1,active,"{""concept_key"": ""processed_food""}",2026-02-24 10:20:53.93431,2026-02-24 10:20:53.934315
339,116,protein_portions,Increase protein intake from 3 portions/day to 4 portions/day.,portions/day,portions/day,3,4,,3,,1,active,"{""concept_key"": ""protein_intake""}",2026-02-24 10:20:53.943024,2026-02-24 10:20:53.943028
340,117,bedtime_consistency,Increase consistent bedtimes from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""bedtime_consistency""}",2026-02-24 10:21:18.030079,2026-02-24 10:21:18.030084
341,117,sleep_duration,Increase nights with 7+ hours sleep from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_duration""}",2026-02-24 10:21:18.039293,2026-02-24 10:21:18.039296
342,117,sleep_quality,Increase nights waking refreshed from 4 nights/week to 5 nights/week.,nights/week,nights/week,4,5,,4,57.14285714285714,1,active,"{""concept_key"": ""sleep_quality""}",2026-02-24 10:21:18.048403,2026-02-24 10:21:18.048407
343,118,emotional_regulation,Increase emotional regulation practice from 3 days/week to 4 days/week.,emotional regulation practice,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""emotional_regulation""}",2026-02-24 10:21:18.733682,2026-02-24 10:21:18.733688
344,118,optimism_perspective,Increase optimism/perspective drills from 3 days/week to 4 days/week.,optimism/perspective drills,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""optimism_perspective""}",2026-02-24 10:21:18.747675,2026-02-24 10:21:18.747683
345,118,support_openness,Increase support/openness actions from 3 days/week to 4 days/week.,support/openness actions,days/week,3,4,,3,42.857142857142854,1,active,"{""concept_key"": ""support_openness""}",2026-02-24 10:21:18.760592,2026-02-24 10:21:18.760598
346,119,strength_sessions,Increase strength sessions from 2 sessions/week to 3 sessions/week.,sessions/week,sessions/week,2,3,,2,50,1,active,"{""concept_key"": ""strength_training""}",2026-02-24 10:21:20.81052,2026-02-24 10:21:20.810525
347,119,mobility_days,Increase mobility/flexibility work from 3 sessions/week to 4 sessions/week.,days/week,sessions/week,3,4,,3,75,1,active,"{""concept_key"": ""flexibility_mobility""}",2026-02-24 10:21:20.82128,2026-02-24 10:21:20.821287
